img_path,label
"dataset\SHIPPER1_Floor stains, contamination or cracks\KWLU5091403_130930_03.jpg",4
dataset\OWNER1_Door Damage\KWLU5091759-C.jpg,0
dataset\OWNER1_Door Damage\GESU6380685_140617_02.jpg,0
dataset\OWNER2_Panel dents or scratches\GESU1408394_140219_03.jpg,1
"dataset\SHIPPER1_Floor stains, contamination or cracks\GESU 3904710-1.jpg",4
dataset\OWNER1_Door Damage\KWLU2090580_131011_05.jpg,0
dataset\OWNER2_Panel dents or scratches\KWLU2092068_130507_01.jpg,1
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\GESU5828800_140617_11.jpg,6
dataset\OWNER2_Panel dents or scratches\TEMU 2422783-1.jpg,1
dataset\OWNER2_Panel dents or scratches\GESU6574865_131203_04.jpg,1
dataset\OWNER2_Panel dents or scratches\GESU 3904290-2.JPG,1
"dataset\SHIPPER1_Floor stains, contamination or cracks\GESU2588937_130603_03.jpg",4
dataset\OWNER2_Panel dents or scratches\CRXU4596452-B.jpg,1
dataset\OWNER1_Door Damage\GESU3033698_130611_01.jpg,0
dataset\OWNER2_Panel dents or scratches\TEMU2420380_131202_05.jpg,1
dataset\OWNER2_Panel dents or scratches\KWLU2070114-2.jpg,1
"dataset\OWNER3_Panel aging, rust or breach\GESU2726933_131224_03.jpg",2
"dataset\SHIPPER1_Floor stains, contamination or cracks\GSTU3386736_140603_03.jpg",4
dataset\OWNER2_Panel dents or scratches\KWLU2122922_131220_02.jpg,1
"dataset\SHIPPER1_Floor stains, contamination or cracks\KWLU5091363_130619_04.jpg",4
dataset\OWNER1_Door Damage\KWLU4070387_131004_01.jpg,0
"dataset\SHIPPER1_Floor stains, contamination or cracks\GESU1263346_131207_03.jpg",4
dataset\SHIPPER4_Panel or Sidewalls dirts\KWLU2122922_131220_04.jpg,7
dataset\OWNER2_Panel dents or scratches\KWLU5090789-C.jpg,1
"dataset\SHIPPER1_Floor stains, contamination or cracks\FCIU 8545136-1.jpg",4
"dataset\SHIPPER1_Floor stains, contamination or cracks\WFHU1351077_140617_03.jpg",4
dataset\OWNER1_Door Damage\GESU6916762_130702_02.jpg,0
dataset\OWNER4_Placards removal\KWLU5120163-3.jpg,3
"dataset\SHIPPER1_Floor stains, contamination or cracks\WFHU1349763_140624_03.jpg",4
dataset\OWNER1_Door Damage\KWLU2090574_131004_01.jpg,0
"dataset\SHIPPER1_Floor stains, contamination or cracks\GESU3902678_130705_04.jpg",4
dataset\OWNER1_Door Damage\KWLU3130183_131129_02.jpg,0
"dataset\SHIPPER1_Floor stains, contamination or cracks\FCIU 8428870-2.jpg",4
"dataset\SHIPPER1_Floor stains, contamination or cracks\KWLU5090876_140604_10.jpg",4
dataset\OWNER1_Door Damage\TRLU3454787_130826_01.jpg,0
dataset\OWNER2_Panel dents or scratches\FSCU3320352_130528_04.jpg,1
dataset\OWNER2_Panel dents or scratches\GESU6574989-4.jpg,1
"dataset\SHIPPER1_Floor stains, contamination or cracks\GESU1406220_130824_02.jpg",4
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\DSCF5474_0 (2).jpg,6
dataset\OWNER2_Panel dents or scratches\UESU4683541-8.jpg,1
dataset\OWNER1_Door Damage\GESU2726933_131223_03.jpg,0
dataset\OWNER2_Panel dents or scratches\KWLU5092586_140531_02.jpg,1
"dataset\SHIPPER1_Floor stains, contamination or cracks\WFHU5132858_131004_04.jpg",4
dataset\OWNER1_Door Damage\SCZU7934813_131118_02.jpg,0
dataset\OWNER1_Door Damage\GESU 3902549-4.jpg,0
dataset\OWNER1_Door Damage\WFHU5140410-7.jpg,0
"dataset\SHIPPER1_Floor stains, contamination or cracks\GESU 3728062-1.jpg",4
"dataset\SHIPPER1_Floor stains, contamination or cracks\KWLU2270540_130430_02.jpg",4
"dataset\SHIPPER1_Floor stains, contamination or cracks\KWLU2970311_140531_02.jpg",4
dataset\OWNER2_Panel dents or scratches\TGHU6256337_130718_03.jpg,1
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\GESU5310847_140617_16.jpg,6
dataset\OWNER2_Panel dents or scratches\KWLU5091419-3.jpg,1
dataset\OWNER1_Door Damage\KWLU2122516_130823_02.jpg,0
"dataset\SHIPPER1_Floor stains, contamination or cracks\GESU3233398_140603_03.jpg",4
"dataset\SHIPPER1_Floor stains, contamination or cracks\KWLU5845186_131004_04.jpg",4
dataset\OWNER1_Door Damage\KWLU2092617_140624_02.jpg,0
dataset\OWNER1_Door Damage\KWLU2091544_130502_01.jpg,0
dataset\OWNER1_Door Damage\FSCU7626232_131224_02.jpg,0
dataset\OWNER1_Door Damage\KWLU5091050-1.jpg,0
"dataset\SHIPPER1_Floor stains, contamination or cracks\GESU3903653_131207_02.jpg",4
dataset\OWNER2_Panel dents or scratches\KWLU2092181_140227_04.jpg,1
dataset\OWNER1_Door Damage\KWLU5130520-2.jpg,0
"dataset\SHIPPER1_Floor stains, contamination or cracks\KWLU 5092360-1.jpg",4
dataset\OWNER1_Door Damage\XINU8198378-B.jpg,0
dataset\OWNER1_Door Damage\KWLU2122440-4.jpg,0
dataset\SHIPPER4_Panel or Sidewalls dirts\GATU0851150_130610_03.jpg,7
"dataset\SHIPPER1_Floor stains, contamination or cracks\KWLU5091975_140311_02.jpg",4
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\WFHU 1351462-2.jpg,6
dataset\OWNER2_Panel dents or scratches\TEMU2422741_131118_04.jpg,1
dataset\OWNER1_Door Damage\GESU6575413-B.jpg,0
dataset\OWNER1_Door Damage\TEMU 2422799-2.JPG,0
"dataset\SHIPPER1_Floor stains, contamination or cracks\KWLU 5122778-1.jpg",4
dataset\OWNER1_Door Damage\GESU3904156_130507_04.jpg,0
"dataset\SHIPPER1_Floor stains, contamination or cracks\GESU2941474_130625_02.jpg",4
dataset\OWNER2_Panel dents or scratches\WFHU1349850_140624_03.jpg,1
dataset\OWNER2_Panel dents or scratches\KWLU2092005_140410_04.jpg,1
dataset\OWNER2_Panel dents or scratches\KWLU2090912_140618_02.jpg,1
"dataset\SHIPPER1_Floor stains, contamination or cracks\GESU3905039_130520_04.jpg",4
"dataset\SHIPPER1_Floor stains, contamination or cracks\KWLU2120719_130528_03.jpg",4
dataset\OWNER2_Panel dents or scratches\GESU 6784584-1.jpg,1
"dataset\SHIPPER1_Floor stains, contamination or cracks\KWLU2091082_131207_03.jpg",4
dataset\OWNER2_Panel dents or scratches\CAXU2509069_140226_03.jpg,1
dataset\OWNER1_Door Damage\GESU1407931_130524_01.jpg,0
dataset\SHIPPER4_Panel or Sidewalls dirts\GESU1408012_130716_04.jpg,7
dataset\OWNER1_Door Damage\KWLU 2070053-1.JPG,0
"dataset\SHIPPER1_Floor stains, contamination or cracks\KWLU5090942_140604_05.jpg",4
dataset\OWNER1_Door Damage\KWLU 5092924-4.jpg,0
"dataset\OWNER3_Panel aging, rust or breach\WFHU5140827-5.jpg",2
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\TGHU6550906_131004_07.jpg,6
dataset\OWNER1_Door Damage\GESU6575413-A.jpg,0
"dataset\SHIPPER1_Floor stains, contamination or cracks\FCIU 8428870-2-1.jpg",4
"dataset\SHIPPER1_Floor stains, contamination or cracks\GESU3303659_130624_01.jpg",4
dataset\OWNER2_Panel dents or scratches\GESU3903289_130930_07.jpg,1
dataset\OWNER1_Door Damage\KWLU5132971-1.jpg,0
"dataset\SHIPPER1_Floor stains, contamination or cracks\KWLU 5090243-1.jpg",4
"dataset\SHIPPER1_Floor stains, contamination or cracks\GESU6380026+ (3).JPG",4
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\GESU3106109_130726_04.jpg,6
"dataset\SHIPPER1_Floor stains, contamination or cracks\GESU3729650_140603_04.jpg",4
dataset\OWNER2_Panel dents or scratches\TEMU2424209-4.jpg,1
"dataset\SHIPPER1_Floor stains, contamination or cracks\FSCU9888859_140617_02.jpg",4
dataset\OWNER1_Door Damage\UESU5086690_140623_02.jpg,0
"dataset\SHIPPER1_Floor stains, contamination or cracks\CCLU2435576_130528_02.jpg",4
dataset\OWNER2_Panel dents or scratches\KWLU 5090367-2.jpg,1
"dataset\SHIPPER1_Floor stains, contamination or cracks\XINU4026534-3.jpg",4
dataset\OWNER1_Door Damage\KWLU2090208_131118_01.jpg,0
dataset\OWNER1_Door Damage\TEMU2421133_131118_01.jpg,0
"dataset\SHIPPER1_Floor stains, contamination or cracks\KWLU5092652_131004_04.jpg",4
dataset\OWNER1_Door Damage\KWLU5120287-1.jpg,0
dataset\OWNER2_Panel dents or scratches\WFHU5137757_131004_04.jpg,1
"dataset\SHIPPER1_Floor stains, contamination or cracks\KWLU3130049_140624_02.jpg",4
"dataset\SHIPPER1_Floor stains, contamination or cracks\WFHU1350430_130824_04.jpg",4
dataset\OWNER1_Door Damage\XINU8199266_130720_05.jpg,0
"dataset\SHIPPER1_Floor stains, contamination or cracks\GESU1405688_140618_04.jpg",4
"dataset\SHIPPER1_Floor stains, contamination or cracks\GESU6380052_131004_02.jpg",4
dataset\OWNER1_Door Damage\TEMU 2422839-1.jpg,0
"dataset\SHIPPER1_Floor stains, contamination or cracks\KWLU2090569_131224_03.jpg",4
dataset\OWNER2_Panel dents or scratches\GESU 2400042-1.jpg,1
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\WFHU5133659_131004_05.jpg,6
dataset\OWNER2_Panel dents or scratches\WFHU5133725_130702_01.jpg,1
dataset\OWNER1_Door Damage\XINU8196272_130930_03.jpg,0
dataset\OWNER2_Panel dents or scratches\GESU3904942+ (3).JPG,1
"dataset\SHIPPER1_Floor stains, contamination or cracks\WFHU5133535_130930_05.jpg",4
"dataset\SHIPPER1_Floor stains, contamination or cracks\UESU4707900_140623_02.jpg",4
"dataset\SHIPPER1_Floor stains, contamination or cracks\KWLU2090580_130603_01.jpg",4
"dataset\SHIPPER1_Floor stains, contamination or cracks\GESU1406534_130708_01.jpg",4
"dataset\OWNER3_Panel aging, rust or breach\CRXU4596452-2.jpg",2
"dataset\SHIPPER1_Floor stains, contamination or cracks\KWLU 2090168-1.JPG",4
dataset\OWNER1_Door Damage\GESU1409678-2.jpg,0
"dataset\SHIPPER1_Floor stains, contamination or cracks\GSTU2976492_140603_04.jpg",4
"dataset\SHIPPER1_Floor stains, contamination or cracks\KWLU5091363_130619_05.jpg",4
"dataset\SHIPPER1_Floor stains, contamination or cracks\TEMU 2424106-2.jpg",4
"dataset\SHIPPER1_Floor stains, contamination or cracks\TEMU2422931_140227_03.jpg",4
dataset\OWNER2_Panel dents or scratches\KWLU2090928_140411_05.jpg,1
dataset\OWNER1_Door Damage\GESU2723929_140219_02.jpg,0
dataset\OWNER1_Door Damage\KWLU5130942_131203_03.jpg,0
dataset\OWNER2_Panel dents or scratches\XINU8196210_140612_03.jpg,1
dataset\OWNER1_Door Damage\GESU3905213_130619_01.jpg,0
dataset\OWNER2_Panel dents or scratches\KWLU2122898_130603_03.jpg,1
dataset\OWNER1_Door Damage\KWLU5091907-2.jpg,0
"dataset\SHIPPER1_Floor stains, contamination or cracks\ECMU1120081_130824_02.jpg",4
dataset\OWNER1_Door Damage\GESU6574675-2.jpg,0
dataset\OWNER2_Panel dents or scratches\GESU1263412_130527_01.jpg,1
"dataset\SHIPPER1_Floor stains, contamination or cracks\KWLU2090717_130625_02.jpg",4
dataset\OWNER2_Panel dents or scratches\GESU2240896_130603_03.jpg,1
"dataset\OWNER3_Panel aging, rust or breach\KWLU5090773-2.jpg",2
dataset\OWNER2_Panel dents or scratches\TGHU6549865+ (2).JPG,1
dataset\OWNER1_Door Damage\KWLU2130044_140607_01.jpg,0
"dataset\OWNER3_Panel aging, rust or breach\GESU 3628000-1.jpg",2
"dataset\SHIPPER1_Floor stains, contamination or cracks\GESU5310847_140617_06.jpg",4
dataset\OWNER1_Door Damage\ECMU1120081_130824_01.jpg,0
dataset\OWNER1_Door Damage\SCZU7934813+ (2).JPG,0
dataset\OWNER1_Door Damage\TEMU2423136_130326_03.jpg,0
dataset\OWNER1_Door Damage\KWLU2270540_130430_03.jpg,0
dataset\OWNER1_Door Damage\GESU3903041_140625_02.jpg,0
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\GESU6379832_130930_04.jpg,6
dataset\OWNER2_Panel dents or scratches\WFHU1351056_130520_02.jpg,1
dataset\OWNER1_Door Damage\TEMU2423769-A.jpg,0
"dataset\SHIPPER1_Floor stains, contamination or cracks\TGHU6549485_130726_01.jpg",4
dataset\OWNER2_Panel dents or scratches\GESU6908284_140902_02_9W-1_11zon.jpg,1
dataset\OWNER2_Panel dents or scratches\WFHU1351288_140616_05.jpg,1
dataset\OWNER2_Panel dents or scratches\KWLU2090466_130603_05.jpg,1
dataset\OWNER2_Panel dents or scratches\GESU2613433_130619_02.jpg,1
dataset\OWNER2_Panel dents or scratches\GESU3904217_130507_06.jpg,1
dataset\OWNER1_Door Damage\GESU 3904665-2.jpg,0
dataset\OWNER1_Door Damage\XINU8198090_130909_01.jpg,0
dataset\OWNER1_Door Damage\GESU6575413-C.jpg,0
"dataset\SHIPPER1_Floor stains, contamination or cracks\KWLU2121253_130603_02.jpg",4
dataset\OWNER2_Panel dents or scratches\TEMU2422910_130625_01.jpg,1
dataset\OWNER2_Panel dents or scratches\FCIU2459616-3.jpg,1
"dataset\OWNER3_Panel aging, rust or breach\KWLU2120730_130824_03.jpg",2
"dataset\SHIPPER1_Floor stains, contamination or cracks\KWLU4070387_131004_02.jpg",4
dataset\OWNER1_Door Damage\KWLU5120517-3.jpg,0
"dataset\SHIPPER1_Floor stains, contamination or cracks\GESU1409678_130716_03.jpg",4
dataset\OWNER1_Door Damage\TEMU2420332_130610_01.jpg,0
"dataset\SHIPPER1_Floor stains, contamination or cracks\WFHU1350466_130610_03.jpg",4
dataset\OWNER2_Panel dents or scratches\TGHU6256131_140319_02.jpg,1
"dataset\SHIPPER1_Floor stains, contamination or cracks\KWLU5120610_140617_02.jpg",4
"dataset\SHIPPER1_Floor stains, contamination or cracks\TEMU 2420266-1.JPG",4
"dataset\SHIPPER1_Floor stains, contamination or cracks\KWLU2092601_140219_02.jpg",4
dataset\OWNER1_Door Damage\TEMU2420707-A.jpg,0
dataset\OWNER1_Door Damage\KWLU2091992-1.jpg,0
"dataset\SHIPPER1_Floor stains, contamination or cracks\KWLU2070310_131129_04.jpg",4
"dataset\SHIPPER1_Floor stains, contamination or cracks\TGHU6257884_131202_05.jpg",4
"dataset\SHIPPER1_Floor stains, contamination or cracks\TEMU2423136_130326_07.jpg",4
dataset\OWNER1_Door Damage\GESU2530302_130619_04.jpg,0
"dataset\SHIPPER1_Floor stains, contamination or cracks\KWLU 2091760-3.JPG",4
"dataset\SHIPPER1_Floor stains, contamination or cracks\GESU1405667_140219_04.jpg",4
"dataset\OWNER3_Panel aging, rust or breach\KWLU 2090954-2.JPG",2
"dataset\SHIPPER1_Floor stains, contamination or cracks\UESU5077683_140617_02.jpg",4
"dataset\SHIPPER1_Floor stains, contamination or cracks\KWLU5120158_131004_03.jpg",4
"dataset\SHIPPER1_Floor stains, contamination or cracks\GESU3902678_130705_03.jpg",4
"dataset\SHIPPER1_Floor stains, contamination or cracks\GESU1263346_131207_02.jpg",4
dataset\OWNER2_Panel dents or scratches\UESU5086690_140623_03.jpg,1
dataset\OWNER2_Panel dents or scratches\KWLU2130445-3.jpg,1
"dataset\SHIPPER1_Floor stains, contamination or cracks\WFHU 1172929-2.jpg",4
"dataset\SHIPPER1_Floor stains, contamination or cracks\2920378_0.jpg",4
dataset\OWNER2_Panel dents or scratches\GESU1406196_140618_03.jpg,1
dataset\OWNER1_Door Damage\KWLU2092828_131207_02.jpg,0
"dataset\SHIPPER1_Floor stains, contamination or cracks\KWLU2122901_130603_03.jpg",4
dataset\OWNER1_Door Damage\GESU2632135_130823_01.jpg,0
dataset\OWNER2_Panel dents or scratches\GESU1405395_130528_03.jpg,1
"dataset\SHIPPER1_Floor stains, contamination or cracks\UESU 2199440-2.jpg",4
dataset\SHIPPER4_Panel or Sidewalls dirts\GESU5226037-2.jpg,7
dataset\OWNER1_Door Damage\KWLU5090876_140604_01.jpg,0
"dataset\SHIPPER1_Floor stains, contamination or cracks\KWLU2092068_130507_02.jpg",4
dataset\OWNER1_Door Damage\KWLU4504713-A.jpg,0
dataset\OWNER1_Door Damage\TRLU 8096095-1.jpg,0
dataset\OWNER1_Door Damage\KWLU2122898_130603_02.jpg,0
dataset\OWNER2_Panel dents or scratches\GESU6574989_140604_05.jpg,1
"dataset\SHIPPER1_Floor stains, contamination or cracks\WFHU1351056_130520_04.jpg",4
"dataset\SHIPPER1_Floor stains, contamination or cracks\KWLU5723491_130909_01.jpg",4
dataset\OWNER1_Door Damage\GESU1409678-B.jpg,0
"dataset\SHIPPER1_Floor stains, contamination or cracks\KWLU2121675_140616_02.jpg",4
"dataset\OWNER3_Panel aging, rust or breach\GESU3902929_130816_02.jpg",2
dataset\OWNER1_Door Damage\GESU3904942_140210_04.jpg,0
dataset\OWNER1_Door Damage\UESU4782652-2.jpg,0
dataset\OWNER1_Door Damage\GESU3903695_130619_01.jpg,0
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\XINU4026299_131011_04.jpg,6
dataset\OWNER2_Panel dents or scratches\KWLU2092828_131207_03.jpg,1
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\GESU3106109_130726_01.jpg,6
dataset\OWNER2_Panel dents or scratches\GESU2824729_140609_02.jpg,1
"dataset\SHIPPER1_Floor stains, contamination or cracks\GESU3904120_140603_04.jpg",4
dataset\SHIPPER4_Panel or Sidewalls dirts\GESU3905086_131016_03.jpg,7
"dataset\SHIPPER1_Floor stains, contamination or cracks\GESU6380052_131004_03.jpg",4
dataset\OWNER1_Door Damage\GESU2530302_130619_05.jpg,0
dataset\OWNER2_Panel dents or scratches\GESU3904773_130610_07.jpg,1
"dataset\SHIPPER1_Floor stains, contamination or cracks\GESU5310847_140617_05.jpg",4
dataset\OWNER1_Door Damage\KWLU2122590_140512_04.jpg,0
dataset\OWNER1_Door Damage\GESU5555768_140506_02.jpg,0
dataset\OWNER2_Panel dents or scratches\KWLU2070330_140227_06.jpg,1
dataset\OWNER2_Panel dents or scratches\GESU3903822-C.jpg,1
dataset\OWNER1_Door Damage\KWLU2092556-2.jpg,0
dataset\OWNER1_Door Damage\TEMU2421257-B.jpg,0
"dataset\SHIPPER1_Floor stains, contamination or cracks\TEMU 2421555-3.jpg",4
dataset\OWNER2_Panel dents or scratches\KWLU2070794_130805_03.jpg,1
"dataset\OWNER3_Panel aging, rust or breach\GESU5554360_140618_03.jpg",2
"dataset\SHIPPER1_Floor stains, contamination or cracks\UESU5121050_140617_04.jpg",4
dataset\OWNER1_Door Damage\KWLU2091143_130520_02.jpg,0
dataset\OWNER1_Door Damage\KWLU5131276_140604_01.jpg,0
"dataset\SHIPPER1_Floor stains, contamination or cracks\TEMU 2420651-2.jpg",4
"dataset\SHIPPER1_Floor stains, contamination or cracks\KWLU2121700_131224_02.jpg",4
"dataset\SHIPPER1_Floor stains, contamination or cracks\WFHU1350620_140227_02.jpg",4
dataset\SHIPPER2_Panel or Sidewall protrusion\GESU5424710_130617_06.jpg,5
dataset\OWNER2_Panel dents or scratches\GESU3902847_140219_03.jpg,1
"dataset\SHIPPER1_Floor stains, contamination or cracks\KWLU2122748_140624_04.jpg",4
dataset\OWNER1_Door Damage\KWLU3611851-B.jpg,0
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\GESU 3902791-1.JPG,6
dataset\OWNER1_Door Damage\KWLU 2090867-1.jpg,0
"dataset\SHIPPER1_Floor stains, contamination or cracks\GESU6808897_130617_01.jpg",4
dataset\OWNER2_Panel dents or scratches\KWLU 2090785-2.JPG,1
dataset\OWNER1_Door Damage\KWLU2970815_131204_02.jpg,0
dataset\OWNER1_Door Damage\KWLU5121534-2.jpg,0
"dataset\SHIPPER1_Floor stains, contamination or cracks\WFHU 1297485-2.JPG",4
"dataset\SHIPPER1_Floor stains, contamination or cracks\GESU6575558_131203_02.jpg",4
dataset\OWNER2_Panel dents or scratches\GESU1409600_140603_05.jpg,1
dataset\OWNER2_Panel dents or scratches\KWLU2091020_130430_01.jpg,1
dataset\OWNER1_Door Damage\GESU1406534_130708_02.jpg,0
dataset\OWNER1_Door Damage\GESU6785169_130702_02.jpg,0
dataset\OWNER1_Door Damage\GESU6575291-A.jpg,0
dataset\OWNER2_Panel dents or scratches\TEMU2420440-3.jpg,1
"dataset\SHIPPER1_Floor stains, contamination or cracks\GESU 5945299-2.jpg",4
dataset\OWNER1_Door Damage\KWLU2091230_130720_05.jpg,0
dataset\OWNER2_Panel dents or scratches\GESU1131550_140624_03.jpg,1
dataset\OWNER1_Door Damage\TGHU6550906_131004_04.jpg,0
"dataset\SHIPPER1_Floor stains, contamination or cracks\KWLU3616473_130731_04.jpg",4
dataset\OWNER1_Door Damage\XINU4026597_131129_02.jpg,0
"dataset\SHIPPER1_Floor stains, contamination or cracks\GESU2865013_130730_01.jpg",4
dataset\OWNER1_Door Damage\KWLU2091396_130611_03.jpg,0
"dataset\SHIPPER1_Floor stains, contamination or cracks\GESU6007115_131203_03.jpg",4
"dataset\SHIPPER1_Floor stains, contamination or cracks\WFHU1285817- (2).JPG",4
dataset\OWNER2_Panel dents or scratches\GESU6380556_130617_01.jpg,1
"dataset\OWNER3_Panel aging, rust or breach\GESU 3904670-1.jpg",2
"dataset\SHIPPER1_Floor stains, contamination or cracks\KWLU2092495_130704_04.jpg",4
dataset\OWNER2_Panel dents or scratches\装柜前照片1_0.jpg,1
dataset\OWNER1_Door Damage\KWLU4070089-1.jpg,0
"dataset\SHIPPER1_Floor stains, contamination or cracks\KWLU2070691+ (4).JPG",4
dataset\OWNER1_Door Damage\GESU2801868_140307_03.jpg,0
dataset\OWNER1_Door Damage\KWLU5130644-2.jpg,0
"dataset\SHIPPER1_Floor stains, contamination or cracks\WFHU1280121_130619_03.jpg",4
"dataset\SHIPPER1_Floor stains, contamination or cracks\2152589Y2.JPG",4
dataset\OWNER2_Panel dents or scratches\WFHU1351170_130528_02.jpg,1
"dataset\SHIPPER1_Floor stains, contamination or cracks\GESU2842147_130702_01.jpg",4
"dataset\SHIPPER1_Floor stains, contamination or cracks\KWLU5122870_131220_03.jpg",4
dataset\SHIPPER4_Panel or Sidewalls dirts\TEMU2421684_130603_05.jpg,7
dataset\OWNER1_Door Damage\KWLU3627396+ (1).JPG,0
dataset\OWNER1_Door Damage\UESU5085354-2.jpg,0
dataset\SHIPPER2_Panel or Sidewall protrusion\GESU3905039_130520_03.jpg,5
dataset\OWNER2_Panel dents or scratches\GESU6574130_140617_08.jpg,1
"dataset\SHIPPER1_Floor stains, contamination or cracks\GESU6380448_140617_03.jpg",4
dataset\OWNER1_Door Damage\GESU3903822-3.jpg,0
"dataset\SHIPPER1_Floor stains, contamination or cracks\WFHU4027020_130805_02.jpg",4
dataset\OWNER1_Door Damage\GESU  3903910-2.jpg,0
"dataset\SHIPPER1_Floor stains, contamination or cracks\GESU 1408394-1.JPG",4
dataset\OWNER1_Door Damage\GESU3724745_140531_02.jpg,0
"dataset\SHIPPER1_Floor stains, contamination or cracks\DSCF0038_0.jpg",4
dataset\OWNER2_Panel dents or scratches\TEMU2421196_140114_05.jpg,1
dataset\OWNER2_Panel dents or scratches\GESU3904855_140219_04.jpg,1
"dataset\SHIPPER1_Floor stains, contamination or cracks\GESU3905023_131118_02.jpg",4
dataset\OWNER2_Panel dents or scratches\KWLU2070182_131004_05.jpg,1
dataset\SHIPPER4_Panel or Sidewalls dirts\FCIU2459616-4.jpg,7
dataset\OWNER2_Panel dents or scratches\KWLU2120766_130603_02.jpg,1
"dataset\SHIPPER1_Floor stains, contamination or cracks\KWLU 5090475-2.jpg",4
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\GESU5828800_140617_13 (2).jpg,6
dataset\OWNER2_Panel dents or scratches\KWLU2122809_130507_04.jpg,1
"dataset\SHIPPER1_Floor stains, contamination or cracks\WFHU5138265_131004_04.jpg",4
"dataset\SHIPPER1_Floor stains, contamination or cracks\TGHU6256147_140604_03.jpg",4
dataset\OWNER2_Panel dents or scratches\GESU 3904958-3.jpg,1
"dataset\SHIPPER1_Floor stains, contamination or cracks\GESU1263752_131207_04.jpg",4
"dataset\SHIPPER1_Floor stains, contamination or cracks\KWLU2091605_140210_03.jpg",4
"dataset\SHIPPER1_Floor stains, contamination or cracks\KWLU 3607126-1.jpg",4
"dataset\SHIPPER1_Floor stains, contamination or cracks\FSCU7538511_131207_05.jpg",4
"dataset\SHIPPER1_Floor stains, contamination or cracks\GESU5424710_130617_08.jpg",4
dataset\OWNER1_Door Damage\TEMU2422783_131224_02.jpg,0
dataset\OWNER2_Panel dents or scratches\KWLU2970836_131118_02.jpg,1
dataset\OWNER1_Door Damage\GESU2525754_140618_02.jpg,0
dataset\OWNER4_Placards removal\KWLU2121607-4.jpg,3
dataset\OWNER1_Door Damage\WFHU5137783-4.jpg,0
dataset\OWNER1_Door Damage\GESU6575305_140617_02.jpg,0
dataset\OWNER1_Door Damage\KWLU 2070032-1.jpg,0
dataset\OWNER2_Panel dents or scratches\XINU8199800-C.jpg,1
dataset\OWNER2_Panel dents or scratches\TEMU2423748_130930_02.jpg,1
"dataset\SHIPPER1_Floor stains, contamination or cracks\GESU6919442_140617_03.jpg",4
dataset\OWNER2_Panel dents or scratches\GESU3903036_130520_03.jpg,1
"dataset\SHIPPER1_Floor stains, contamination or cracks\CRXU1229730_130824_04.jpg",4
dataset\OWNER2_Panel dents or scratches\GESU 3904074-1.JPG,1
dataset\OWNER2_Panel dents or scratches\TRLU3454787_130824_04.jpg,1
"dataset\SHIPPER1_Floor stains, contamination or cracks\KWLU 2090790-1-1.jpg",4
"dataset\SHIPPER1_Floor stains, contamination or cracks\GESU1407700_130528_06.jpg",4
"dataset\SHIPPER1_Floor stains, contamination or cracks\GESU5555768_140506_10.jpg",4
dataset\OWNER1_Door Damage\KWLU 5092462-1.jpg,0
dataset\OWNER1_Door Damage\GESU2699843_130731_02.jpg,0
"dataset\SHIPPER1_Floor stains, contamination or cracks\KWLU 2090912-1.jpg",4
"dataset\SHIPPER1_Floor stains, contamination or cracks\GESU 5966373-2.jpg",4
dataset\OWNER2_Panel dents or scratches\KWLU2090569_131224_05.jpg,1
"dataset\SHIPPER1_Floor stains, contamination or cracks\GESU3725000_130625_03.jpg",4
dataset\OWNER1_Door Damage\KWLU2091436-B.jpg,0
dataset\OWNER2_Panel dents or scratches\GESU3903490_130520_03.jpg,1
dataset\OWNER2_Panel dents or scratches\KWLU5092267_140607_02.jpg,1
"dataset\SHIPPER1_Floor stains, contamination or cracks\GESU 1403520-3.JPG",4
dataset\OWNER2_Panel dents or scratches\KWLU5121107_130726_02.jpg,1
dataset\OWNER2_Panel dents or scratches\GESU2980927_140219_04.jpg,1
dataset\OWNER1_Door Damage\TEMU2420292_130618_02.jpg,0
dataset\OWNER2_Panel dents or scratches\GESU6574546_131202_08.jpg,1
dataset\OWNER2_Panel dents or scratches\KWLU4070746_131004_03.jpg,1
dataset\SHIPPER2_Panel or Sidewall protrusion\GESU3902678_130705_01.jpg,5
dataset\OWNER2_Panel dents or scratches\UESU5082587-2.jpg,1
dataset\OWNER1_Door Damage\WFHU 1351333-1.JPG,0
"dataset\SHIPPER1_Floor stains, contamination or cracks\GESU3303659_130624_05.jpg",4
dataset\OWNER2_Panel dents or scratches\TEMU2421160_140219_03.jpg,1
dataset\OWNER2_Panel dents or scratches\KWLU5092966_130617_01.jpg,1
dataset\OWNER1_Door Damage\KWLU5130670_140617_02.jpg,0
dataset\OWNER2_Panel dents or scratches\WFHU4083147_130930_02.jpg,1
