img_path,label
dataset\owner\KWLU2892137_130904_02.jpg,0
dataset\shipper\3139_selected_image.jpg,1
dataset\shipper\1754_selected_image.jpg,1
dataset\owner\KWLU2121607-4.jpg,0
dataset\owner\WFHU5137530-3.jpg,0
dataset\shipper\2482_selected_image.jpg,1
dataset\shipper\2576.jpg,1
dataset\shipper\2375_selected_image.jpg,1
dataset\shipper\2791_selected_image.jpg,1
dataset\shipper\XINU8196040-7.jpg,1
dataset\owner\KWLU 2092453-1.JPG,0
dataset\owner\KWLU2970836_131118_03.jpg,0
dataset\owner\KWLU2121926_130528_01.jpg,0
dataset\shipper\1503_selected_image.jpg,1
dataset\owner\KWLU3130012-A.jpg,0
dataset\shipper\XINU8196040-6.jpg,1
dataset\shipper\GESU2898418_130625_02.jpg,1
dataset\owner\261_selected_image.jpg,0
dataset\owner\1657_selected_image.jpg,0
dataset\owner\KWLU2091502_131224_02.jpg,0
dataset\shipper\XINU8198193_130930_03.jpg,1
dataset\owner\2078_selected_image.jpg,0
dataset\shipper\2159_selected_image.jpg,1
dataset\shipper\1861_selected_image.jpg,1
dataset\shipper\KWLU5090876_140604_08.jpg,1
dataset\owner\GESU6576404-B.jpg,0
dataset\shipper\2708_selected_image.jpg,1
dataset\shipper\GESU2204923_130430_04.jpg,1
dataset\shipper\145_selected_image.jpg,1
dataset\shipper\3276_selected_image.jpg,1
dataset\shipper\2081_selected_image.jpg,1
dataset\shipper\KWLU 2091288-4.jpg,1
dataset\owner\XINU8200855_130930_05.jpg,0
dataset\owner\KWCU 2070475-1.jpg,0
dataset\owner\GESU6380371_131129_04.jpg,0
dataset\shipper\2584_selected_image.jpg,1
dataset\owner\GESU2833989_130731_02.jpg,0
dataset\shipper\511_selected_image.jpg,1
dataset\owner\GESU5828800_140617_10.jpg,0
dataset\owner\1351_selected_image.jpg,0
dataset\owner\2157_selected_image.jpg,0
dataset\shipper\KWLU5091363_130619_05.jpg,1
dataset\owner\KWLU2130738_140618_03.jpg,0
dataset\owner\GESU6574865_131203_05.jpg,0
dataset\owner\WFHU1350229_130824_01.jpg,0
dataset\owner\1110_selected_image.jpg,0
dataset\owner\1405_selected_image.jpg,0
dataset\shipper\3022_selected_image.jpg,1
dataset\shipper\214_selected_image.jpg,1
dataset\shipper\GESU3206026_130624_02.jpg,1
dataset\shipper\462_selected_image.jpg,1
dataset\owner\TEMU2420435_130507_03.jpg,0
dataset\shipper\2528_selected_image.jpg,1
dataset\owner\GESU3903036_130520_02.jpg,0
dataset\owner\KWLU2070114-2.jpg,0
dataset\owner\872_selected_image.jpg,0
dataset\shipper\GESU6574546_131202_06.jpg,1
dataset\shipper\289_selected_image.jpg,1
dataset\shipper\3089_selected_image.jpg,1
dataset\shipper\GESU3584535_130430_03.jpg,1
dataset\owner\1970_selected_image.jpg,0
dataset\shipper\TGHU6266525_131004_05.jpg,1
dataset\shipper\GESU2841768_130824_07.jpg,1
dataset\shipper\1045_selected_image.jpg,1
dataset\shipper\KWLU5091229_131203_03.jpg,1
dataset\shipper\359_selected_image.jpg,1
dataset\owner\KWLU2092812_130507_01.jpg,0
dataset\owner\KWLU2091689_140625_04.jpg,0
dataset\owner\1610_selected_image.jpg,0
dataset\owner\922_selected_image.jpg,0
dataset\owner\KWLU2070602_130812_02.jpg,0
dataset\shipper\2339_selected_image.jpg,1
dataset\owner\KWLU5090080_130909_03.jpg,0
dataset\owner\GESU6575265_130930_06.jpg,0
dataset\shipper\2048_selected_image.jpg,1
dataset\shipper\KWLU2092284- (4).JPG,1
dataset\owner\KWLU2092140_140624_02.jpg,0
dataset\owner\1920_selected_image.jpg,0
dataset\owner\148_selected_image.jpg,0
dataset\owner\1930_selected_image.jpg,0
dataset\owner\GESU6908279_130909_01.jpg,0
dataset\shipper\2135_selected_image.jpg,1
dataset\owner\圖片9.jpg,0
dataset\owner\1545_selected_image.jpg,0
dataset\shipper\GESU 6380833-3-1.jpg,1
dataset\owner\GESU6379508-1.jpg,0
dataset\owner\XINU8196230_131001_04.jpg,0
dataset\owner\1236_selected_image.jpg,0
dataset\shipper\812_selected_image.jpg,1
dataset\owner\2920372_0.jpg,0
dataset\shipper\2904_selected_image.jpg,1
dataset\shipper\WFHU5133659_131004_03.jpg,1
dataset\shipper\KWLU5090053_131004_05.jpg,1
dataset\shipper\2005_selected_image.jpg,1
dataset\shipper\1170_selected_image.jpg,1
dataset\shipper\KWLU 2092324-1.JPG,1
dataset\owner\CRXU9507972_140103_02.jpg,0
dataset\shipper\1510_selected_image.jpg,1
dataset\shipper\KWLU 2090234-1.jpg,1
dataset\owner\KWLU5092312_140607_01.jpg,0
dataset\owner\GESU3903822-B.jpg,0
dataset\owner\656_selected_image.jpg,0
dataset\shipper\2341_selected_image.jpg,1
dataset\owner\440_selected_image.jpg,0
dataset\owner\WFHU1350872_130702_02.jpg,0
dataset\shipper\2408_selected_image.jpg,1
dataset\shipper\TEMU 2424148-2.jpg,1
dataset\shipper\327_selected_image.jpg,1
dataset\owner\541_selected_image.jpg,0
dataset\shipper\2780_selected_image.jpg,1
dataset\owner\GESU6379811_140617_03.jpg,0
dataset\owner\KWLU2070639_130823_02.jpg,0
dataset\shipper\KWLU5092652_131004_05.jpg,1
dataset\owner\XINU8198790_131004_01.jpg,0
dataset\owner\KWLU 2120283-3.JPG,0
dataset\owner\1377_selected_image.jpg,0
dataset\shipper\WFHU1349824_130326_08.jpg,1
dataset\owner\KWLU5090747_130716_01.jpg,0
dataset\owner\94_selected_image.jpg,0
dataset\owner\KWLU2091992-1.jpg,0
dataset\shipper\238_selected_image.jpg,1
dataset\owner\KWLU2090297_130528_02.jpg,0
dataset\shipper\956_selected_image.jpg,1
dataset\owner\6_selected_image.jpg,0
dataset\owner\1895_selected_image.jpg,0
dataset\owner\1336_selected_image.jpg,0
dataset\owner\1073_selected_image.jpg,0
dataset\owner\KWLU2092406_140625_03.jpg,0
dataset\owner\956_selected_image.jpg,0
dataset\shipper\GESU6915792_130726_06.jpg,1
dataset\owner\1891_selected_image.jpg,0
dataset\shipper\GESU6379806_140210_03.jpg,1
dataset\shipper\3106_selected_image.jpg,1
dataset\owner\GESU6380448_140617_01.jpg,0
dataset\owner\1767_selected_image.jpg,0
dataset\shipper\614_selected_image.jpg,1
dataset\owner\WFHU5137736_131203_03.jpg,0
dataset\shipper\2374_selected_image.jpg,1
dataset\owner\1344_selected_image.jpg,0
dataset\shipper\GESU6920248_131004_05.jpg,1
dataset\shipper\2127_selected_image.jpg,1
dataset\owner\457_selected_image.jpg,0
dataset\shipper\2328_selected_image.jpg,1
dataset\shipper\1312_selected_image.jpg,1
dataset\owner\GESU2942547_140609_03.jpg,0
dataset\owner\KWLU2122898_130603_03.jpg,0
dataset\owner\GESU6576744_140604_01.jpg,0
dataset\owner\1239_selected_image.jpg,0
dataset\owner\KWLU5120287-7.jpg,0
dataset\owner\2074_selected_image.jpg,0
dataset\shipper\755_selected_image.jpg,1
dataset\owner\1560_selected_image.jpg,0
dataset\owner\GESU6574865-3.jpg,0
dataset\owner\TEMU 2421339-1.jpg,0
dataset\shipper\2630_selected_image.jpg,1
dataset\owner\TEMU 2422799-2.JPG,0
dataset\owner\1266_selected_image.jpg,0
dataset\owner\GESU1409678-2.jpg,0
dataset\owner\504_selected_image.jpg,0
dataset\shipper\WFHU4026738_130805_01.jpg,1
dataset\owner\KWLU5120610_140617_01.jpg,0
dataset\owner\1706_selected_image.jpg,0
dataset\owner\GESU1409678-B.jpg,0
dataset\owner\XINU4026160_131129_02.jpg,0
dataset\shipper\CMUU2266756_131004_04.jpg,1
dataset\owner\KWLU2120832_131224_04.jpg,0
dataset\shipper\59_selected_image.jpg,1
dataset\shipper\3130_selected_image.jpg,1
dataset\shipper\2268_selected_image.jpg,1
dataset\owner\1927_selected_image.jpg,0
dataset\owner\GESU6574130_140617_08.jpg,0
dataset\shipper\KWLU2120323_131207_04.jpg,1
dataset\owner\KWLU2092181_140227_04.jpg,0
dataset\shipper\2540_selected_image.jpg,1
dataset\owner\KWLU2092638-4.jpg,0
dataset\shipper\1688_selected_image.jpg,1
dataset\shipper\1757_selected_image.jpg,1
dataset\owner\GESU1407952_130824_04.jpg,0
dataset\shipper\2876_selected_image.jpg,1
dataset\owner\XINU8198819_130720_04.jpg,0
dataset\shipper\FCIU2459616-4.jpg,1
dataset\owner\FCIU8524679_131004_02.jpg,0
dataset\shipper\2553_selected_image.jpg,1
dataset\owner\KWLU2070264-2.jpg,0
dataset\owner\NYKU2436477_130702_02.jpg,0
dataset\shipper\2185_selected_image.jpg,1
dataset\owner\311_selected_image.jpg,0
dataset\shipper\KWLU5122084_131203_05.jpg,1
dataset\owner\TCNU9010936+.JPG,0
dataset\shipper\GESU5310847_140617_03.jpg,1
dataset\shipper\138_selected_image.jpg,1
dataset\owner\GESU3904670_130528_04.jpg,0
dataset\shipper\TEMU 2422850-1.JPG,1
dataset\shipper\676_selected_image.jpg,1
dataset\shipper\1755_selected_image.jpg,1
dataset\owner\695_selected_image.jpg,0
dataset\owner\753_selected_image.jpg,0
dataset\shipper\WFHU1350208_140603_03.jpg,1
dataset\owner\TEMU 2421555-2.jpg,0
dataset\owner\KWLU 5092924-1.jpg,0
dataset\shipper\KWLU5090963_130928_03.jpg,1
dataset\shipper\947_selected_image.jpg,1
dataset\shipper\1323_selected_image.jpg,1
dataset\shipper\1601_selected_image.jpg,1
dataset\owner\KWLU2970163-2.jpg,0
dataset\shipper\1240_selected_image.jpg,1
dataset\owner\982_selected_image.jpg,0
dataset\shipper\471_selected_image.jpg,1
dataset\shipper\2520_selected_image.jpg,1
dataset\shipper\TEMU2420271_140624_03.jpg,1
dataset\shipper\XINU4026658_131129_02.jpg,1
dataset\shipper\1555_selected_image.jpg,1
dataset\shipper\KWLU2090580_130603_01.jpg,1
dataset\owner\KWLU2070876-2.jpg,0
dataset\owner\102_selected_image.jpg,0
dataset\shipper\TEMU2420707-3.jpg,1
dataset\shipper\KWLU2092140_140624_03.jpg,1
dataset\owner\1470_selected_image.jpg,0
dataset\owner\1281_selected_image.jpg,0
dataset\shipper\GESU  3903910-4.jpg,1
dataset\owner\2142_selected_image.jpg,0
dataset\shipper\337_selected_image.jpg,1
dataset\owner\KWLU2120160_130528_02.jpg,0
dataset\owner\TGHU6256168-C.jpg,0
dataset\shipper\1398_selected_image.jpg,1
dataset\shipper\2074_selected_image.jpg,1
dataset\owner\1115_selected_image.jpg,0
dataset\shipper\GESU 1408202-3.jpg,1
dataset\owner\KWLU5133094-2.jpg,0
dataset\owner\WFHU5133509_130617_01.jpg,0
dataset\shipper\3217_selected_image.jpg,1
dataset\shipper\1561_selected_image.jpg,1
dataset\shipper\WFHU1351020- (3).JPG,1
dataset\shipper\2036_selected_image.jpg,1
dataset\owner\556_selected_image.jpg,0
dataset\shipper\KWLU3130049_140624_02.jpg,1
dataset\shipper\CMUU2266756_131004_03.jpg,1
dataset\owner\GESU1298872_140603_02.jpg,0
dataset\owner\WFHU 1351333-1.JPG,0
dataset\owner\WFHU1351375-3.jpg,0
dataset\owner\107_selected_image.jpg,0
dataset\shipper\169_selected_image.jpg,1
dataset\shipper\951_selected_image.jpg,1
dataset\shipper\GESU6380730_131004_02.jpg,1
dataset\shipper\3096_selected_image.jpg,1
dataset\shipper\KWLU 5092400-3.jpg,1
dataset\shipper\TEMU2420292_130618_03.jpg,1
dataset\owner\GESU6908284_140902_02_9W-1_11zon.jpg,0
dataset\owner\WFHU1350430_130824_03.jpg,0
dataset\shipper\3174_selected_image.jpg,1
dataset\shipper\1882_selected_image.jpg,1
dataset\owner\GESU3903782_130619_03.jpg,0
dataset\shipper\1231_selected_image.jpg,1
dataset\shipper\181_selected_image.jpg,1
dataset\owner\TEMU2420651_130812_02.jpg,0
dataset\shipper\KWLU 2090954-3-1.JPG,1
dataset\shipper\2655_selected_image.jpg,1
dataset\shipper\UESU5114088_140604_03.jpg,1
dataset\owner\880_selected_image.jpg,0
dataset\owner\WFHU5140410-4.jpg,0
dataset\shipper\SUDU5090747_130715_01.jpg,1
dataset\shipper\WFHU5133772- (2).JPG,1
dataset\owner\KWLU2070114-B.jpg,0
dataset\owner\GESU1406513-2.jpg,0
dataset\shipper\1828_selected_image.jpg,1
dataset\shipper\1920_selected_image.jpg,1
dataset\owner\1030_selected_image.jpg,0
dataset\shipper\2631_selected_image.jpg,1
dataset\owner\2101_selected_image.jpg,0
dataset\owner\52_selected_image.jpg,0
dataset\shipper\WFHU 1351462-2-1 (2).jpg,1
dataset\shipper\1143_selected_image.jpg,1
dataset\shipper\1021_selected_image.jpg,1
dataset\shipper\GESU5076636_131210_02.jpg,1
dataset\owner\KWLU2122748_140624_01.jpg,0
dataset\owner\KWLU2121504_130401_01.jpg,0
dataset\shipper\GESU 6784584-2-1.jpg,1
dataset\owner\XINU4026318_131004_08.jpg,0
dataset\shipper\3158_selected_image.jpg,1
dataset\shipper\GESU1408394_130520_01.jpg,1
dataset\shipper\933_selected_image.jpg,1
dataset\shipper\2992_selected_image.jpg,1
dataset\shipper\1127_selected_image.jpg,1
dataset\shipper\2989_selected_image.jpg,1
dataset\shipper\3173_selected_image.jpg,1
dataset\shipper\1697183733351_0 (2).jpg,1
dataset\owner\KWLU2090677_140618_04.jpg,0
dataset\shipper\WFHU5132930_130723_01.jpg,1
dataset\shipper\TEMU2420409_130520_04.jpg,1
dataset\owner\1633_selected_image.jpg,0
dataset\owner\GESU5076636_131202_02.jpg,0
dataset\owner\218_selected_image.jpg,0
dataset\shipper\3128_selected_image.jpg,1
dataset\shipper\35_selected_image.jpg,1
dataset\shipper\554_selected_image.jpg,1
dataset\owner\KWLU3627396+.JPG,0
dataset\owner\KWLU5091738-2.jpg,0
dataset\shipper\140_selected_image.jpg,1
dataset\owner\535_selected_image.jpg,0
dataset\owner\GESU 3904290-1.JPG,0
dataset\shipper\129_selected_image.jpg,1
dataset\shipper\2971_selected_image.jpg,1
dataset\owner\XINU4026597_131129_03.jpg,0
dataset\shipper\2343_selected_image.jpg,1
dataset\shipper\3058_selected_image.jpg,1
dataset\shipper\XINU8202987_131004_04.jpg,1
dataset\shipper\772_selected_image.jpg,1
dataset\shipper\900_selected_image.jpg,1
dataset\owner\663_selected_image.jpg,0
dataset\shipper\GESU1408183_131118_02.jpg,1
dataset\owner\GESU1405667_140219_03.jpg,0
dataset\owner\TRLU3454787_130824_01.jpg,0
dataset\owner\1012_selected_image.jpg,0
dataset\owner\KWLU2091544_130502_01.jpg,0
dataset\owner\1664_selected_image.jpg,0
dataset\owner\TEMU2422660_140326_04.jpg,0
dataset\owner\GESU3904773_130610_01.jpg,0
dataset\shipper\KWLU5012430-3.jpg,1
dataset\owner\897_selected_image.jpg,0
dataset\shipper\GESU2723929_140219_03.jpg,1
dataset\shipper\504_selected_image.jpg,1
dataset\owner\TGHU6550906_131004_05.jpg,0
dataset\owner\746_selected_image.jpg,0
dataset\owner\803_selected_image.jpg,0
dataset\owner\1131_selected_image.jpg,0
dataset\shipper\1697183732427_0.jpg,1
dataset\owner\GESU2980927_140219_05.jpg,0
dataset\shipper\1574_selected_image.jpg,1
dataset\owner\KWLU2090928_140411_06.jpg,0
dataset\shipper\GESU5076636_131210_04 (2).jpg,1
dataset\shipper\3220_selected_image.jpg,1
dataset\owner\KWLU5090789-3.jpg,0
dataset\owner\TEMU2421642-B.jpg,0
dataset\owner\KWLU5132185_140607_06.jpg,0
dataset\owner\2138_selected_image.jpg,0
dataset\shipper\2895_selected_image.jpg,1
dataset\owner\KWLU3919633-B.jpg,0
dataset\owner\KWLU2070829_140210_05.jpg,0
dataset\owner\1707_selected_image.jpg,0
dataset\shipper\GESU5555768_140506_09.jpg,1
dataset\owner\KWLU2121253_140625_05.jpg,0
dataset\shipper\515_selected_image.jpg,1
dataset\owner\KWLU2070496-B.jpg,0
dataset\owner\866_selected_image.jpg,0
dataset\shipper\2190_selected_image.jpg,1
dataset\owner\1316_selected_image.jpg,0
dataset\shipper\1307_selected_image.jpg,1
dataset\shipper\K SEKU 1102063R (2) (Small)_0.jpg,1
dataset\shipper\1682_selected_image.jpg,1
dataset\shipper\2800_selected_image.jpg,1
dataset\shipper\408_selected_image.jpg,1
dataset\owner\KWLU2092495_130704_01.jpg,0
dataset\shipper\1731_selected_image.jpg,1
dataset\shipper\841_selected_image.jpg,1
dataset\shipper\612_selected_image.jpg,1
dataset\owner\KWLU5092251_131202_02.jpg,0
dataset\owner\KWLU 2090867-1.jpg,0
dataset\shipper\271_selected_image.jpg,1
dataset\shipper\2939_selected_image.jpg,1
dataset\owner\575_selected_image.jpg,0
dataset\shipper\1253_selected_image.jpg,1
dataset\shipper\KWLU 2090168-1.JPG,1
dataset\owner\KWLU2120046_130401_08.jpg,0
dataset\shipper\508_selected_image.jpg,1
dataset\shipper\1546_selected_image.jpg,1
dataset\owner\GESU2890968_130618_01.jpg,0
dataset\shipper\1441_selected_image.jpg,1
dataset\owner\GESU3729650_140603_02.jpg,0
dataset\owner\KWLU2092828_131207_03.jpg,0
dataset\owner\371_selected_image.jpg,0
dataset\shipper\KWLU5813933- (3).JPG,1
dataset\owner\1487_selected_image.jpg,0
dataset\owner\GESU3903490_140603_02.jpg,0
dataset\owner\785_selected_image.jpg,0
dataset\shipper\GESU 2491084-3.jpg,1
dataset\owner\2132_selected_image.jpg,0
dataset\shipper\1120_selected_image.jpg,1
dataset\shipper\2828_selected_image.jpg,1
dataset\shipper\2985_selected_image.jpg,1
dataset\owner\1802_selected_image.jpg,0
dataset\owner\GESU6575413-A.jpg,0
dataset\owner\1915_selected_image.jpg,0
dataset\shipper\WFHU5133704_131217_02.jpg,1
dataset\owner\WFHU1349906_130528_03.jpg,0
dataset\shipper\1271_selected_image.jpg,1
dataset\owner\TEMU2420440-3.jpg,0
dataset\shipper\1482_selected_image.jpg,1
dataset\owner\KWLU2125156_131011_01.jpg,0
dataset\shipper\WFHU 1349681-3.JPG,1
dataset\shipper\2063_selected_image.jpg,1
dataset\shipper\3282_selected_image.jpg,1
dataset\owner\GESU6574865-5.jpg,0
dataset\owner\1625_selected_image.jpg,0
dataset\owner\KWLU2090912_140618_04.jpg,0
dataset\owner\99_selected_image.jpg,0
dataset\owner\GESU1407700_130528_09.jpg,0
dataset\shipper\XINU4026365_131011_07.jpg,1
dataset\owner\1201_selected_image.jpg,0
dataset\shipper\905_selected_image.jpg,1
dataset\owner\711_selected_image.jpg,0
dataset\owner\KWLU2122434_130520_02.jpg,0
dataset\shipper\UESU4764216_130928_01.jpg,1
dataset\owner\KWLU2130445-4.jpg,0
dataset\shipper\113_selected_image.jpg,1
dataset\owner\GESU5424710_130617_01.jpg,0
dataset\owner\TGHU6550906_131004_14.jpg,0
dataset\owner\390_selected_image.jpg,0
dataset\shipper\GESU3253012_130528_01.jpg,1
dataset\owner\GESU2594014_130731_04.jpg,0
dataset\shipper\FCIU8524679_131004_04.jpg,1
dataset\owner\KWLU5121262_130720_03.jpg,0
dataset\shipper\1777_selected_image.jpg,1
dataset\owner\WFHU1351020- (1).JPG,0
dataset\shipper\1732_selected_image.jpg,1
dataset\shipper\TEMU2422783_131224_03.jpg,1
dataset\owner\KWLU2092617_140624_02.jpg,0
dataset\shipper\GESU3903308_130610_03.jpg,1
dataset\shipper\KWLU2092746_140603_04.jpg,1
dataset\shipper\KWLU2120832_131224_06.jpg,1
dataset\owner\1267_selected_image.jpg,0
dataset\shipper\WFHU1072391+ (1).JPG,1
dataset\owner\1245_selected_image.jpg,0
dataset\owner\1318_selected_image.jpg,0
dataset\owner\1563_selected_image.jpg,0
dataset\shipper\GESU 3107424-1.JPG,1
dataset\shipper\2131_selected_image.jpg,1
dataset\shipper\1267_selected_image.jpg,1
dataset\owner\1586_selected_image.jpg,0
dataset\owner\YMLU2705375_130730_01.jpg,0
dataset\owner\808_selected_image.jpg,0
dataset\owner\FCIU2403920_140127_02.jpg,0
dataset\owner\1065_selected_image.jpg,0
dataset\owner\KWLU 2120961-2-1.jpg,0
dataset\shipper\TEMU2422660_140326_02.jpg,1
dataset\shipper\792_selected_image.jpg,1
dataset\owner\GESU2752716+ (1).JPG,0
dataset\shipper\1394_selected_image.jpg,1
dataset\shipper\1261_selected_image.jpg,1
dataset\owner\1074_selected_image.jpg,0
dataset\owner\GESU6574546_131202_10.jpg,0
dataset\shipper\GESU1407715_130720_02.jpg,1
dataset\shipper\KWLU5813933- (2).JPG,1
dataset\owner\TEMU2420311-3.jpg,0
dataset\owner\KWLU5355867_3.jpg,0
dataset\shipper\726_selected_image.jpg,1
dataset\shipper\999_selected_image.jpg,1
dataset\shipper\1025_selected_image.jpg,1
dataset\shipper\705_selected_image.jpg,1
dataset\owner\GESU3903951_140616_06.jpg,0
dataset\owner\XINU4026318_131004_04.jpg,0
dataset\shipper\KWLU5813933-.JPG,1
dataset\owner\WFHU1351288_140616_04.jpg,0
dataset\owner\WFHU1350893_140618_01.jpg,0
dataset\shipper\1245_selected_image.jpg,1
dataset\owner\323_selected_image.jpg,0
dataset\owner\1158_selected_image.jpg,0
dataset\owner\KWLU4070828-A.jpg,0
dataset\owner\KWLU 5090602-1.jpg,0
dataset\owner\208_selected_image.jpg,0
dataset\owner\GESU5424710_130617_04.jpg,0
dataset\shipper\1347_selected_image.jpg,1
dataset\shipper\WFHU1351333_140618_04.jpg,1
dataset\shipper\1781_selected_image.jpg,1
dataset\shipper\2239_selected_image.jpg,1
dataset\shipper\1915_selected_image.jpg,1
dataset\owner\322_selected_image.jpg,0
dataset\shipper\XINU8199292_131007_06.jpg,1
dataset\owner\1530_selected_image.jpg,0
dataset\owner\KWLU2122901_130603_01.jpg,0
dataset\shipper\3017_selected_image.jpg,1
dataset\owner\GESU6575120-5.jpg,0
dataset\owner\TEMU2420461-B.jpg,0
dataset\shipper\2282_selected_image.jpg,1
dataset\owner\683_selected_image.jpg,0
dataset\shipper\459_selected_image.jpg,1
dataset\shipper\919_selected_image.jpg,1
dataset\owner\1468_selected_image.jpg,0
dataset\owner\KWLU4130573-2.jpg,0
dataset\owner\KWLU2122809_130507_04.jpg,0
dataset\owner\KWLU2092772-3.jpg,0
dataset\shipper\875_selected_image.jpg,1
dataset\shipper\TEMU2424277_130625_01.jpg,1
dataset\owner\1387_selected_image.jpg,0
dataset\shipper\2238_selected_image.jpg,1
dataset\shipper\TGHU6256086_140526_02.jpg,1
dataset\owner\2027_selected_image.jpg,0
dataset\owner\KWLU4070387_131004_01.jpg,0
dataset\owner\GESU 3904984-1.JPG,0
dataset\owner\GESU3903822-C.jpg,0
dataset\shipper\KWLU2120473_131118_03.jpg,1
dataset\owner\796_selected_image.jpg,0
dataset\owner\UESU5124851_140524_02.jpg,0
dataset\owner\KWLU2070686_140307_03.jpg,0
dataset\shipper\350_selected_image.jpg,1
dataset\shipper\K SEKU 1102063R (6) (Small)_0.jpg,1
dataset\shipper\DSCF6264_0.jpg,1
dataset\shipper\WFHU5140745_131004_02.jpg,1
dataset\shipper\670_selected_image.jpg,1
dataset\shipper\2466_selected_image.jpg,1
dataset\shipper\697_selected_image.jpg,1
dataset\shipper\3181_selected_image.jpg,1
dataset\shipper\GESU6575305_140617_05.jpg,1
dataset\owner\1761_selected_image.jpg,0
dataset\owner\673_selected_image.jpg,0
dataset\shipper\KWLU2090050_140307_05.jpg,1
dataset\shipper\GESU1406220_130824_02.jpg,1
dataset\owner\KWLU5092610-A.jpg,0
dataset\owner\1776_selected_image.jpg,0
dataset\shipper\1746_selected_image.jpg,1
dataset\owner\1914_selected_image.jpg,0
dataset\shipper\KWLU5012430-3 (2).jpg,1
dataset\shipper\GESU6576744_140604_03.jpg,1
dataset\owner\1173_selected_image.jpg,0
dataset\owner\KWLU2121762_130812_03.jpg,0
dataset\owner\KWLU2090759_140226_01.jpg,0
dataset\owner\569_selected_image.jpg,0
dataset\owner\GESU5532377_140611_02.jpg,0
dataset\shipper\CRXU9463030_140607_03.jpg,1
dataset\shipper\2523_selected_image.jpg,1
dataset\owner\KWLU 2070557-1.jpg,0
dataset\shipper\WFHU5133659_131004_05.jpg,1
dataset\owner\591_selected_image.jpg,0
dataset\owner\1185_selected_image.jpg,0
dataset\shipper\1238_selected_image.jpg,1
dataset\shipper\2483_selected_image.jpg,1
dataset\owner\GATU0808385_130520_05.jpg,0
dataset\shipper\530_selected_image.jpg,1
dataset\owner\1156_selected_image.jpg,0
dataset\shipper\1921_selected_image.jpg,1
dataset\owner\761_selected_image.jpg,0
dataset\shipper\GATU0851150_130610_07.jpg,1
dataset\owner\WFHU1349906_130528_04.jpg,0
dataset\owner\GESU3902641-2.jpg,0
dataset\shipper\TEMU2421133_131118_03.jpg,1
dataset\owner\1985_selected_image.jpg,0
dataset\shipper\741_selected_image.jpg,1
dataset\shipper\2771_selected_image.jpg,1
dataset\shipper\KWLU2120046_130401_05.jpg,1
dataset\shipper\GESU3303659_130624_05.jpg,1
dataset\shipper\WFHU 5133427-1.jpg,1
dataset\owner\KWLU2120977_130603_01.jpg,0
dataset\shipper\GESU6380005_140623_03 (2).jpg,1
dataset\shipper\2100_selected_image.jpg,1
dataset\owner\KWLU5120163-A.jpg,0
dataset\owner\KWLU2090065-C.jpg,0
dataset\owner\464_selected_image.jpg,0
dataset\shipper\111_selected_image.jpg,1
dataset\shipper\1313_selected_image.jpg,1
dataset\owner\1188_selected_image.jpg,0
dataset\shipper\776_selected_image.jpg,1
dataset\shipper\1489_selected_image.jpg,1
dataset\owner\WFHU1350430_130824_02.jpg,0
dataset\shipper\1767_selected_image.jpg,1
dataset\owner\KWLU2091586_130507_01.jpg,0
dataset\shipper\2857_selected_image.jpg,1
dataset\shipper\380_selected_image.jpg,1
dataset\shipper\GESU2699843_130731_03.jpg,1
dataset\owner\KWLU5092312_140607_03.jpg,0
dataset\owner\KWLU5121745-1.jpg,0
dataset\owner\665_selected_image.jpg,0
dataset\shipper\2606_selected_image.jpg,1
dataset\owner\1193_selected_image.jpg,0
dataset\owner\25_selected_image.jpg,0
dataset\shipper\67_selected_image.jpg,1
dataset\shipper\GESU 3270262-1.JPG,1
dataset\owner\TEMU2424209-6.jpg,0
dataset\owner\881_selected_image.jpg,0
dataset\shipper\KWLU2970693_131118_06.jpg,1
dataset\owner\1702_selected_image.jpg,0
dataset\owner\KWLU5092668- (1).JPG,0
dataset\owner\632_selected_image.jpg,0
dataset\shipper\47_selected_image.jpg,1
dataset\shipper\1894_selected_image.jpg,1
dataset\owner\KWLU2092828_131207_01.jpg,0
dataset\owner\GESU6915597_140623_02.jpg,0
dataset\owner\GESU6919226-A.jpg,0
dataset\owner\1889_selected_image.jpg,0
dataset\owner\KWLU2070048_131118_02.jpg,0
dataset\shipper\XINU8196170_130928_03.jpg,1
dataset\owner\KWLU5090834-B.jpg,0
dataset\shipper\2050_selected_image.jpg,1
dataset\owner\551_selected_image.jpg,0
dataset\shipper\1898_selected_image.jpg,1
dataset\owner\GESU5226037-A.jpg,0
dataset\shipper\1850_selected_image.jpg,1
dataset\shipper\3027_selected_image.jpg,1
dataset\shipper\3176_selected_image.jpg,1
dataset\shipper\2923_selected_image.jpg,1
dataset\shipper\XINU4026386_131015_05.jpg,1
dataset\shipper\KWLU2090722_130507_03.jpg,1
dataset\shipper\597_selected_image.jpg,1
dataset\owner\1288_selected_image.jpg,0
dataset\owner\1392_selected_image.jpg,0
dataset\owner\KWLU2091713-.JPG,0
dataset\shipper\GESU2833989_130731_06.jpg,1
dataset\shipper\1914_selected_image.jpg,1
dataset\shipper\1281_selected_image.jpg,1
dataset\owner\KWLU5132185_140607_04.jpg,0
dataset\shipper\2573.jpg,1
dataset\shipper\K SEGU 6333116R (5) (Small)_0.jpg,1
dataset\shipper\K SEGU 6333116R (8) (Small)_0.jpg,1
dataset\owner\KWLU2070496-2.jpg,0
