img_path,label
dataset\CARRIER\圖片2.jpg,0
dataset\SHIPPER\658_selected_image (2).jpg,1
dataset\CARRIER\173_selected_image (2).jpg,0
dataset\CARRIER\2313_selected_image.jpg,0
dataset\SHIPPER\188_selected_image (4).jpg,1
dataset\SHIPPER\316_selected_image (4).jpg,1
dataset\CARRIER\556_selected_image.jpg,0
dataset\CARRIER\GESU6575120-3.jpg,0
dataset\SHIPPER\77_selected_image (2).jpg,1
dataset\SHIPPER\1530_selected_image (3).jpg,1
dataset\CARRIER\512_selected_image (2).jpg,0
dataset\SHIPPER\209_selected_image (4).jpg,1
dataset\SHIPPER\2133_selected_image (3).jpg,1
dataset\SHIPPER\TGHU6549485_130726_01.jpg,1
dataset\CARRIER\893_selected_image (3).jpg,0
dataset\CARRIER\22_selected_image (2).jpg,0
dataset\SHIPPER\KWLU 2091420-4 .jpg,1
dataset\CARRIER\1149_selected_image (2).jpg,0
dataset\SHIPPER\148_selected_image.jpg,1
dataset\CARRIER\KWLU5120820_130723_03.jpg,0
dataset\SHIPPER\908_selected_image (3).jpg,1
dataset\SHIPPER\1709_selected_image (3).jpg,1
dataset\SHIPPER\712_selected_image (4).jpg,1
dataset\SHIPPER\674_selected_image (4).jpg,1
dataset\CARRIER\623_selected_image (4).jpg,0
dataset\CARRIER\553_selected_image.jpg,0
dataset\CARRIER\274_selected_image (3).jpg,0
dataset\SHIPPER\38_selected_image.jpg,1
dataset\CARRIER\GESU6379811_140617_02.jpg,0
dataset\CARRIER\UESU4731790_140623_02.jpg,0
dataset\SHIPPER\GESU2302220_131118_04.jpg,1
dataset\SHIPPER\354_selected_image (2).jpg,1
dataset\CARRIER\27_selected_image.jpg,0
dataset\SHIPPER\644_selected_image (3).jpg,1
dataset\SHIPPER\1063_selected_image (2).jpg,1
dataset\SHIPPER\1644_selected_image (3).jpg,1
dataset\SHIPPER\1078_selected_image.jpg,1
dataset\CARRIER\401_selected_image (2).jpg,0
dataset\SHIPPER\585_selected_image (2).jpg,1
dataset\SHIPPER\94_selected_image.jpg,1
dataset\SHIPPER\2183_selected_image.jpg,1
dataset\CARRIER\KWLU2090928_140411_05.jpg,0
dataset\CARRIER\1665_selected_image (2).jpg,0
dataset\CARRIER\KWLU2092746_131224_08.jpg,0
dataset\SHIPPER\724_selected_image (3).jpg,1
dataset\SHIPPER\KWLU2120832_131224_05.jpg,1
dataset\SHIPPER\936_selected_image (4).jpg,1
dataset\SHIPPER\GESU6380793_131004_08.jpg,1
dataset\CARRIER\KWLU4046415-A.jpg,0
dataset\CARRIER\988_selected_image.jpg,0
dataset\CARRIER\313_selected_image (4).jpg,0
dataset\CARRIER\693_selected_image (2).jpg,0
dataset\CARRIER\KWLU5130238-1.jpg,0
dataset\CARRIER\KWLU5090310+ (2).JPG,0
dataset\CARRIER\1222_selected_image (2).jpg,0
dataset\CARRIER\GESU2525754_140618_02.jpg,0
dataset\SHIPPER\KWLU 2090954-3.JPG,1
dataset\CARRIER\179_selected_image.jpg,0
dataset\CARRIER\GESU1409600_140603_04.jpg,0
dataset\SHIPPER\2260_selected_image.jpg,1
dataset\CARRIER\XINU4026149_130909_01.jpg,0
dataset\CARRIER\GESU3904813_140625_02.jpg,0
dataset\CARRIER\1759_selected_image (2).jpg,0
dataset\CARRIER\9_selected_image (2).jpg,0
dataset\CARRIER\UESU2210452_130823_01.jpg,0
dataset\SHIPPER\1729_selected_image (2).jpg,1
dataset\CARRIER\GESU1407700_130528_05.jpg,0
dataset\SHIPPER\2088_selected_image.jpg,1
dataset\SHIPPER\2362_selected_image.jpg,1
dataset\SHIPPER\GESU3903289_130930_03.jpg,1
dataset\CARRIER\331_selected_image (2).jpg,0
dataset\CARRIER\2280_selected_image (2).jpg,0
dataset\SHIPPER\182_selected_image (2).jpg,1
dataset\CARRIER\KWLU2070691+ (1).JPG,0
dataset\CARRIER\2383_selected_image.jpg,0
dataset\CARRIER\1700_selected_image (2).jpg,0
dataset\SHIPPER\1473_selected_image (3).jpg,1
dataset\CARRIER\1147_selected_image (3).jpg,0
dataset\CARRIER\817_selected_image.jpg,0
dataset\SHIPPER\1068_selected_image (2).jpg,1
dataset\CARRIER\1260_selected_image (3).jpg,0
dataset\SHIPPER\262_selected_image (3).jpg,1
dataset\SHIPPER\2254_selected_image (2).jpg,1
dataset\SHIPPER\2288_selected_image (2).jpg,1
dataset\SHIPPER\349_selected_image (4).jpg,1
dataset\CARRIER\1592_selected_image (2).jpg,0
dataset\CARRIER\846_selected_image (2).jpg,0
dataset\SHIPPER\GESU6379832_130930_02.jpg,1
dataset\CARRIER\557_selected_image (2).jpg,0
dataset\CARRIER\46_selected_image (3).jpg,0
dataset\SHIPPER\2207_selected_image (3).jpg,1
dataset\SHIPPER\583_selected_image (4).jpg,1
dataset\SHIPPER\GESU3904990_140603_02.jpg,1
dataset\CARRIER\GESU6920309_140624_01.jpg,0
dataset\SHIPPER\1610_selected_image (3).jpg,1
dataset\SHIPPER\KWLU2070330_140227_04.jpg,1
dataset\SHIPPER\1265_selected_image (2).jpg,1
dataset\CARRIER\GESU3905213_130619_01.jpg,0
dataset\SHIPPER\2298_selected_image (3).jpg,1
dataset\SHIPPER\KWLU5130670_140617_03.jpg,1
dataset\SHIPPER\593_selected_image (4).jpg,1
dataset\SHIPPER\1620_selected_image.jpg,1
dataset\CARRIER\700_selected_image (3).jpg,0
dataset\CARRIER\1590_selected_image (2).jpg,0
dataset\SHIPPER\GESU1406534_130708_01.jpg,1
dataset\CARRIER\1730_selected_image (2).jpg,0
dataset\SHIPPER\GESU3904747_131202_03.jpg,1
dataset\SHIPPER\876_selected_image (4).jpg,1
dataset\SHIPPER\329_selected_image (4).jpg,1
dataset\SHIPPER\1922_selected_image (2).jpg,1
dataset\CARRIER\2083_selected_image.jpg,0
dataset\CARRIER\TEMU2422910_130625_03.jpg,0
dataset\CARRIER\1072_selected_image (2).jpg,0
dataset\CARRIER\FSCU3425055_130610_07.jpg,0
dataset\SHIPPER\849_selected_image (3).jpg,1
dataset\CARRIER\GATU0320683_130610_01.jpg,0
dataset\SHIPPER\567_selected_image.jpg,1
dataset\CARRIER\1087_selected_image (2).jpg,0
dataset\CARRIER\2003_selected_image.jpg,0
dataset\SHIPPER\968_selected_image (3).jpg,1
dataset\CARRIER\KWLU2092480_131209_02.jpg,0
dataset\CARRIER\1051_selected_image.jpg,0
dataset\CARRIER\WFHU5137850_131129_02.jpg,0
dataset\CARRIER\562_selected_image (3).jpg,0
dataset\SHIPPER\110_selected_image (3).jpg,1
dataset\SHIPPER\682_selected_image.jpg,1
dataset\CARRIER\GESU5555768_140506_15.jpg,0
dataset\CARRIER\TEMU2421365_140618_04.jpg,0
dataset\SHIPPER\1720_selected_image (3).jpg,1
dataset\CARRIER\111_selected_image (4).jpg,0
dataset\CARRIER\TEMU2420944-A.jpg,0
dataset\SHIPPER\565_selected_image.jpg,1
dataset\SHIPPER\1016_selected_image (3).jpg,1
dataset\CARRIER\376_selected_image (4).jpg,0
dataset\CARRIER\1486_selected_image (2).jpg,0
dataset\SHIPPER\GESU3904032_131207_06.jpg,1
dataset\CARRIER\1179_selected_image.jpg,0
dataset\SHIPPER\171_selected_image (2).jpg,1
dataset\CARRIER\755_selected_image (4).jpg,0
dataset\SHIPPER\WFHU1350620_140227_02.jpg,1
dataset\SHIPPER\172_selected_image (2).jpg,1
dataset\CARRIER\673_selected_image (3).jpg,0
dataset\SHIPPER\2151_selected_image (3).jpg,1
dataset\SHIPPER\64_selected_image (4).jpg,1
dataset\SHIPPER\590_selected_image (4).jpg,1
dataset\SHIPPER\2206_selected_image (3).jpg,1
dataset\CARRIER\608_selected_image.jpg,0
dataset\CARRIER\KWLU2122901_130603_01.jpg,0
dataset\SHIPPER\KWLU2091591_131002_04.jpg,1
dataset\CARRIER\647_selected_image (2).jpg,0
dataset\SHIPPER\2098_selected_image (3).jpg,1
dataset\SHIPPER\KWLU5092652_131004_05.jpg,1
dataset\SHIPPER\1073_selected_image (4).jpg,1
dataset\CARRIER\1241_selected_image.jpg,0
dataset\SHIPPER\GESU2723940_140227_07.jpg,1
dataset\CARRIER\KWLU5132992-C.jpg,0
dataset\CARRIER\770_selected_image (2).jpg,0
dataset\CARRIER\1521_selected_image (2).jpg,0
dataset\CARRIER\375_selected_image (3).jpg,0
dataset\CARRIER\551_selected_image.jpg,0
dataset\SHIPPER\1188_selected_image.jpg,1
dataset\CARRIER\WFHU5133427_131118_03.jpg,0
dataset\SHIPPER\398_selected_image (4).jpg,1
dataset\CARRIER\945_selected_image (4).jpg,0
dataset\CARRIER\2246_selected_image.jpg,0
dataset\SHIPPER\WFHU1349803+ (2).JPG,1
dataset\CARRIER\KWLU2092772-C.jpg,0
dataset\SHIPPER\727_selected_image (3).jpg,1
dataset\CARRIER\776_selected_image (3).jpg,0
dataset\CARRIER\334_selected_image (2).jpg,0
dataset\CARRIER\1200_selected_image (2).jpg,0
dataset\CARRIER\UESU5093468_140318_04.jpg,0
dataset\CARRIER\781_selected_image (3).jpg,0
dataset\SHIPPER\407_selected_image (4).jpg,1
dataset\CARRIER\1891_selected_image (2).jpg,0
dataset\CARRIER\682_selected_image (3).jpg,0
dataset\CARRIER\1317_selected_image (3).jpg,0
dataset\CARRIER\2018_selected_image (2).jpg,0
dataset\CARRIER\645_selected_image.jpg,0
dataset\SHIPPER\1883_selected_image.jpg,1
dataset\SHIPPER\1066_selected_image (2).jpg,1
dataset\CARRIER\2139_selected_image (2).jpg,0
dataset\SHIPPER\310_selected_image (3).jpg,1
dataset\CARRIER\676_selected_image.jpg,0
dataset\SHIPPER\1160_selected_image (4).jpg,1
dataset\SHIPPER\478_selected_image (2).jpg,1
dataset\CARRIER\1536_selected_image (2).jpg,0
dataset\SHIPPER\12_selected_image (2).jpg,1
dataset\CARRIER\652_selected_image (2).jpg,0
dataset\CARRIER\24_selected_image (4).jpg,0
dataset\CARRIER\1270_selected_image (3).jpg,0
dataset\SHIPPER\746_selected_image (4).jpg,1
dataset\CARRIER\1978_selected_image.jpg,0
dataset\CARRIER\676_selected_image (3).jpg,0
dataset\SHIPPER\GESU6920248_131004_04.jpg,1
dataset\SHIPPER\2125_selected_image.jpg,1
dataset\SHIPPER\1828_selected_image.jpg,1
dataset\CARRIER\514_selected_image.jpg,0
dataset\CARRIER\183_selected_image.jpg,0
dataset\CARRIER\57_selected_image (2).jpg,0
dataset\SHIPPER\1125_selected_image (2).jpg,1
dataset\SHIPPER\2217_selected_image (2).jpg,1
dataset\SHIPPER\644_selected_image.jpg,1
dataset\SHIPPER\GESU3902678_130705_03.jpg,1
dataset\CARRIER\1745_selected_image (2).jpg,0
dataset\SHIPPER\706_selected_image (3).jpg,1
dataset\CARRIER\GESU3902739-3.jpg,0
dataset\SHIPPER\308_selected_image (3).jpg,1
dataset\SHIPPER\GESU6574989_140604_04.jpg,1
dataset\SHIPPER\TEMU2420820_130528_02.jpg,1
dataset\SHIPPER\199_selected_image.jpg,1
dataset\SHIPPER\2341_selected_image.jpg,1
dataset\SHIPPER\873_selected_image (2).jpg,1
dataset\SHIPPER\1753_selected_image.jpg,1
dataset\SHIPPER\2383_selected_image (2).jpg,1
dataset\CARRIER\434_selected_image (2).jpg,0
dataset\SHIPPER\TEMU 2421914-1.JPG,1
dataset\CARRIER\1581_selected_image.jpg,0
dataset\SHIPPER\1660_selected_image (3).jpg,1
dataset\SHIPPER\1058_selected_image (2).jpg,1
dataset\CARRIER\799_selected_image (3).jpg,0
dataset\CARRIER\40_selected_image (2).jpg,0
dataset\CARRIER\1338_selected_image (3).jpg,0
dataset\SHIPPER\511_selected_image (4).jpg,1
dataset\SHIPPER\507_selected_image (4).jpg,1
dataset\SHIPPER\2301_selected_image.jpg,1
dataset\CARRIER\GESU3902744_140603_06.jpg,0
dataset\SHIPPER\1835_selected_image (3).jpg,1
dataset\SHIPPER\1717_selected_image (3).jpg,1
dataset\CARRIER\KWLU2091992-A.jpg,0
dataset\CARRIER\66_selected_image (3).jpg,0
dataset\SHIPPER\2210_selected_image (2).jpg,1
dataset\SHIPPER\1732_selected_image.jpg,1
dataset\CARRIER\392_selected_image.jpg,0
dataset\SHIPPER\845_selected_image (3).jpg,1
dataset\SHIPPER\2130_selected_image.jpg,1
dataset\CARRIER\138_selected_image.jpg,0
dataset\SHIPPER\NYKU2465557_130720_03.jpg,1
dataset\SHIPPER\GESU2640300_130708_01.jpg,1
dataset\SHIPPER\GESU1408012_130716_04 (2).jpg,1
dataset\CARRIER\544_selected_image (3).jpg,0
dataset\SHIPPER\2157_selected_image (2).jpg,1
dataset\SHIPPER\250_selected_image (4).jpg,1
dataset\CARRIER\XINU8196230_130720_02.jpg,0
dataset\CARRIER\321_selected_image (2).jpg,0
dataset\CARRIER\KWLU2125156_131011_03.jpg,0
dataset\CARRIER\2315_selected_image (2).jpg,0
dataset\CARRIER\342_selected_image.jpg,0
dataset\CARRIER\2920373_0.jpg,0
dataset\CARRIER\2168_selected_image (2).jpg,0
dataset\CARRIER\KWLU5090834-A.jpg,0
dataset\SHIPPER\48_selected_image (4).jpg,1
dataset\CARRIER\816_selected_image (3).jpg,0
dataset\SHIPPER\688_selected_image (4).jpg,1
dataset\SHIPPER\1421_selected_image (2).jpg,1
dataset\SHIPPER\1403_selected_image (2).jpg,1
dataset\SHIPPER\865_selected_image.jpg,1
dataset\SHIPPER\194_selected_image (2).jpg,1
dataset\CARRIER\1361_selected_image.jpg,0
dataset\CARRIER\224_selected_image.jpg,0
dataset\CARRIER\439_selected_image.jpg,0
dataset\SHIPPER\KWLU5132550_140617_03.jpg,1
dataset\SHIPPER\2118_selected_image (3).jpg,1
dataset\CARRIER\303_selected_image (3).jpg,0
dataset\CARRIER\2254_selected_image.jpg,0
dataset\SHIPPER\541_selected_image (4).jpg,1
dataset\CARRIER\KWLU2120766_130603_02.jpg,0
dataset\SHIPPER\1077_selected_image.jpg,1
dataset\SHIPPER\965_selected_image (2).jpg,1
dataset\SHIPPER\756_selected_image.jpg,1
dataset\SHIPPER\1876_selected_image.jpg,1
dataset\CARRIER\KWLU2070536_130812_02.jpg,0
dataset\SHIPPER\697_selected_image.jpg,1
dataset\SHIPPER\GESU6915792_130726_05 (2).jpg,1
dataset\CARRIER\906_selected_image (3).jpg,0
dataset\SHIPPER\286_selected_image (4).jpg,1
dataset\CARRIER\1690_selected_image.jpg,0
dataset\SHIPPER\1860_selected_image.jpg,1
dataset\SHIPPER\987_selected_image (2).jpg,1
dataset\SHIPPER\1497_selected_image (2).jpg,1
dataset\SHIPPER\931_selected_image (4).jpg,1
dataset\CARRIER\1031_selected_image (3).jpg,0
dataset\CARRIER\175_selected_image (3).jpg,0
dataset\SHIPPER\842_selected_image.jpg,1
dataset\CARRIER\667_selected_image (3).jpg,0
dataset\SHIPPER\697_selected_image (2).jpg,1
dataset\SHIPPER\1542_selected_image (3).jpg,1
dataset\SHIPPER\593_selected_image.jpg,1
dataset\CARRIER\1142_selected_image (2).jpg,0
dataset\CARRIER\GESU3233377_140307_03.jpg,0
dataset\CARRIER\GESU6379508-1.jpg,0
dataset\CARRIER\1292_selected_image (3).jpg,0
dataset\CARRIER\771_selected_image (4).jpg,0
dataset\SHIPPER\933_selected_image (4).jpg,1
dataset\CARRIER\WFHU1349655_131004_03.jpg,0
dataset\CARRIER\KWLU2092284-.JPG,0
dataset\SHIPPER\156_selected_image (2).jpg,1
dataset\CARRIER\54_selected_image (2).jpg,0
dataset\CARRIER\WFHU4083147_130930_06.jpg,0
dataset\CARRIER\2056_selected_image (2).jpg,0
dataset\CARRIER\2062_selected_image (2).jpg,0
dataset\SHIPPER\1021_selected_image (3).jpg,1
dataset\SHIPPER\103_selected_image (4).jpg,1
dataset\CARRIER\1365_selected_image (3).jpg,0
dataset\CARRIER\1419_selected_image.jpg,0
dataset\SHIPPER\WFHU1351441_140618_02.jpg,1
dataset\CARRIER\1093_selected_image (3).jpg,0
dataset\SHIPPER\43_selected_image (3).jpg,1
dataset\CARRIER\KWLU5090881_130930_05.jpg,0
dataset\CARRIER\1180_selected_image (2).jpg,0
dataset\CARRIER\114_selected_image (4).jpg,0
dataset\CARRIER\45_selected_image (2).jpg,0
dataset\CARRIER\TGHU6550779_130930_06.jpg,0
dataset\SHIPPER\109_selected_image (3).jpg,1
dataset\CARRIER\1201_selected_image (3).jpg,0
dataset\SHIPPER\2324_selected_image (3).jpg,1
dataset\CARRIER\1432_selected_image.jpg,0
dataset\CARRIER\2191_selected_image (2).jpg,0
dataset\SHIPPER\KWLU5845186_131004_04.jpg,1
dataset\SHIPPER\978_selected_image (4).jpg,1
dataset\SHIPPER\1210_selected_image (2).jpg,1
dataset\CARRIER\KWLU2092129-3.jpg,0
dataset\SHIPPER\663_selected_image (4).jpg,1
dataset\CARRIER\1436_selected_image.jpg,0
dataset\CARRIER\WFHU5141079_130723_02.jpg,0
dataset\SHIPPER\663_selected_image (2).jpg,1
dataset\SHIPPER\KWLU2122054_131207_05.jpg,1
dataset\SHIPPER\855_selected_image (3).jpg,1
dataset\SHIPPER\285_selected_image.jpg,1
dataset\CARRIER\圖片1.jpg,0
dataset\SHIPPER\143_selected_image (3).jpg,1
dataset\CARRIER\629_selected_image (3).jpg,0
dataset\SHIPPER\GESU6379806_140210_03 (2).jpg,1
dataset\SHIPPER\1966_selected_image.jpg,1
dataset\CARRIER\225_selected_image.jpg,0
dataset\SHIPPER\963_selected_image (3).jpg,1
dataset\SHIPPER\530_selected_image (4).jpg,1
dataset\CARRIER\1103_selected_image.jpg,0
dataset\SHIPPER\269_selected_image (4).jpg,1
dataset\SHIPPER\293_selected_image (2).jpg,1
dataset\CARRIER\1330_selected_image.jpg,0
dataset\CARRIER\GESU2240896_130603_01.jpg,0
dataset\CARRIER\GESU3729650_140603_02.jpg,0
dataset\SHIPPER\DSCF5476_0.jpg,1
dataset\CARRIER\TGHU6257523.JPG,0
dataset\SHIPPER\750_selected_image (3).jpg,1
dataset\SHIPPER\TEMU2423136_130326_06.jpg,1
dataset\CARRIER\TEMU2424209-6.jpg,0
dataset\SHIPPER\228_selected_image (2).jpg,1
dataset\CARRIER\KWLU2122809_130507_04.jpg,0
dataset\CARRIER\492_selected_image (2).jpg,0
dataset\SHIPPER\GESU3903669_131207_05.jpg,1
dataset\SHIPPER\2026_selected_image (3).jpg,1
dataset\SHIPPER\1861_selected_image (3).jpg,1
dataset\SHIPPER\1659_selected_image (3).jpg,1
dataset\SHIPPER\2063_selected_image (3).jpg,1
dataset\CARRIER\773_selected_image (2).jpg,0
dataset\CARRIER\1652_selected_image.jpg,0
dataset\CARRIER\1574_selected_image (2).jpg,0
dataset\CARRIER\649_selected_image (4).jpg,0
dataset\SHIPPER\2168_selected_image (3).jpg,1
dataset\CARRIER\1447_selected_image.jpg,0
dataset\CARRIER\25_selected_image (2).jpg,0
dataset\SHIPPER\2147_selected_image (3).jpg,1
dataset\CARRIER\2404_selected_image.jpg,0
dataset\CARRIER\368_selected_image (2).jpg,0
dataset\SHIPPER\314_selected_image (2).jpg,1
dataset\SHIPPER\2008_selected_image.jpg,1
dataset\SHIPPER\668_selected_image.jpg,1
dataset\SHIPPER\471_selected_image (3).jpg,1
dataset\CARRIER\KWLU2877019_130905_03.jpg,0
dataset\CARRIER\XINU8198193_131129_04.jpg,0
dataset\CARRIER\KWLU2091971_140618_02.jpg,0
dataset\SHIPPER\738_selected_image (2).jpg,1
dataset\CARRIER\2084_selected_image (2).jpg,0
dataset\CARRIER\1096_selected_image (3).jpg,0
dataset\CARRIER\575_selected_image (4).jpg,0
dataset\SHIPPER\921_selected_image (2).jpg,1
dataset\SHIPPER\64_selected_image.jpg,1
dataset\CARRIER\1837_selected_image.jpg,0
dataset\SHIPPER\970_selected_image (4).jpg,1
dataset\CARRIER\IDCU2014916_130426_01.jpg,0
dataset\SHIPPER\408_selected_image (3).jpg,1
dataset\CARRIER\1446_selected_image.jpg,0
dataset\SHIPPER\874_selected_image (2).jpg,1
dataset\CARRIER\854_selected_image (3).jpg,0
dataset\CARRIER\1700_selected_image.jpg,0
dataset\SHIPPER\539_selected_image (2).jpg,1
dataset\SHIPPER\1842_selected_image (2).jpg,1
dataset\CARRIER\WFHU5133772- (3).JPG,0
dataset\SHIPPER\178_selected_image.jpg,1
dataset\SHIPPER\2033_selected_image.jpg,1
dataset\CARRIER\KWLU2070114-C.jpg,0
dataset\SHIPPER\118_selected_image.jpg,1
dataset\SHIPPER\2321_selected_image (3).jpg,1
dataset\SHIPPER\591_selected_image (4).jpg,1
dataset\CARRIER\87_selected_image (4).jpg,0
dataset\SHIPPER\1927_selected_image.jpg,1
dataset\SHIPPER\313_selected_image.jpg,1
dataset\SHIPPER\423_selected_image (3).jpg,1
dataset\SHIPPER\2051_selected_image (2).jpg,1
dataset\CARRIER\KWLU2970203_131118_01.jpg,0
dataset\CARRIER\1674_selected_image (2).jpg,0
dataset\CARRIER\917_selected_image (3).jpg,0
dataset\CARRIER\GESU1407757_130528_04.jpg,0
dataset\SHIPPER\WFHU5138265_131004_03.jpg,1
dataset\CARRIER\264_selected_image (3).jpg,0
dataset\CARRIER\1839_selected_image.jpg,0
dataset\SHIPPER\1647_selected_image (3).jpg,1
dataset\SHIPPER\1960_selected_image (2).jpg,1
dataset\SHIPPER\229_selected_image (3).jpg,1
dataset\CARRIER\1228_selected_image (3).jpg,0
dataset\CARRIER\1233_selected_image (2).jpg,0
dataset\CARRIER\681_selected_image.jpg,0
dataset\SHIPPER\1396_selected_image (3).jpg,1
dataset\SHIPPER\2359_selected_image.jpg,1
dataset\SHIPPER\2083_selected_image (3).jpg,1
dataset\CARRIER\2196_selected_image (2).jpg,0
dataset\CARRIER\738_selected_image (3).jpg,0
dataset\CARRIER\1043_selected_image.jpg,0
dataset\SHIPPER\1165_selected_image.jpg,1
dataset\SHIPPER\DSCF4744_0.jpg,1
dataset\CARRIER\555_selected_image (2).jpg,0
dataset\SHIPPER\2354_selected_image (2).jpg,1
dataset\CARRIER\GESU1405667_140219_02.jpg,0
dataset\CARRIER\1099_selected_image (2).jpg,0
dataset\CARRIER\KWLU2970203_140624_02.jpg,0
dataset\CARRIER\1571_selected_image (2).jpg,0
dataset\SHIPPER\1089_selected_image.jpg,1
dataset\CARRIER\TEMU 2422799-3.JPG,0
dataset\CARRIER\777_selected_image.jpg,0
dataset\CARRIER\GESU6574546_131202_09.jpg,0
dataset\CARRIER\676_selected_image (2).jpg,0
dataset\CARRIER\444_selected_image (3).jpg,0
dataset\CARRIER\1192_selected_image (3).jpg,0
dataset\SHIPPER\854_selected_image (4).jpg,1
dataset\SHIPPER\778_selected_image (3).jpg,1
dataset\CARRIER\1280_selected_image (3).jpg,0
dataset\CARRIER\481_selected_image.jpg,0
dataset\CARRIER\72_selected_image (2).jpg,0
dataset\SHIPPER\1779_selected_image (2).jpg,1
dataset\SHIPPER\3.JPG,1
dataset\SHIPPER\1906_selected_image (2).jpg,1
dataset\CARRIER\1058_selected_image (2).jpg,0
dataset\CARRIER\YMLU2705375_130702_01.jpg,0
dataset\SHIPPER\285_selected_image (2).jpg,1
dataset\CARRIER\KWLU2125156_131011_01.jpg,0
dataset\SHIPPER\TGHU6549968_131126_03.jpg,1
dataset\CARRIER\KWLU2121269_140624_04.jpg,0
dataset\SHIPPER\2322_selected_image.jpg,1
dataset\CARRIER\4_selected_image (3).jpg,0
dataset\CARRIER\592_selected_image (4).jpg,0
dataset\SHIPPER\560_selected_image (4).jpg,1
dataset\SHIPPER\KWLU2120832_131224_06.jpg,1
dataset\SHIPPER\959_selected_image (4).jpg,1
dataset\CARRIER\874_selected_image (3).jpg,0
dataset\SHIPPER\1015_selected_image (3).jpg,1
dataset\SHIPPER\760_selected_image (2).jpg,1
dataset\CARRIER\581_selected_image (2).jpg,0
dataset\SHIPPER\KWLU5122084_131203_05.jpg,1
dataset\CARRIER\846_selected_image.jpg,0
dataset\SHIPPER\1039_selected_image (3).jpg,1
dataset\SHIPPER\1298_selected_image (2).jpg,1
dataset\CARRIER\1152_selected_image (2).jpg,0
dataset\CARRIER\1464_selected_image.jpg,0
dataset\SHIPPER\257_selected_image (2).jpg,1
dataset\CARRIER\62_selected_image.jpg,0
dataset\CARRIER\922_selected_image (2).jpg,0
dataset\SHIPPER\1250_selected_image (2).jpg,1
dataset\SHIPPER\KWLU5092035_140604_04.jpg,1
dataset\SHIPPER\299_selected_image (4).jpg,1
dataset\CARRIER\2314_selected_image (2).jpg,0
dataset\SHIPPER\KWLU2092577_140307_03.jpg,1
dataset\SHIPPER\1147_selected_image.jpg,1
dataset\CARRIER\397_selected_image (3).jpg,0
dataset\CARRIER\1070_selected_image.jpg,0
dataset\SHIPPER\119_selected_image (3).jpg,1
dataset\CARRIER\147_selected_image.jpg,0
dataset\CARRIER\WFHU1350050_130528_04.jpg,0
dataset\CARRIER\KWLU2120405_140625_02.jpg,0
dataset\CARRIER\458_selected_image.jpg,0
dataset\SHIPPER\512_selected_image (3).jpg,1
dataset\CARRIER\875_selected_image (3).jpg,0
dataset\CARRIER\2288_selected_image.jpg,0
dataset\CARRIER\428_selected_image (4).jpg,0
dataset\SHIPPER\222_selected_image.jpg,1
dataset\SHIPPER\1064_selected_image (2).jpg,1
dataset\SHIPPER\252_selected_image (4).jpg,1
dataset\CARRIER\214_selected_image (3).jpg,0
dataset\SHIPPER\2395_selected_image.jpg,1
dataset\CARRIER\599_selected_image (3).jpg,0
dataset\SHIPPER\1240_selected_image.jpg,1
dataset\CARRIER\1165_selected_image.jpg,0
dataset\CARRIER\2357_selected_image.jpg,0
dataset\CARRIER\788_selected_image (3).jpg,0
dataset\SHIPPER\110_selected_image (2).jpg,1
dataset\CARRIER\136_selected_image.jpg,0
dataset\SHIPPER\776_selected_image (4).jpg,1
dataset\CARRIER\1132_selected_image (3).jpg,0
dataset\CARRIER\462_selected_image.jpg,0
dataset\CARRIER\1224_selected_image.jpg,0
dataset\CARRIER\768_selected_image (4).jpg,0
dataset\SHIPPER\1337_selected_image.jpg,1
dataset\SHIPPER\175_selected_image (2).jpg,1
dataset\SHIPPER\1188_selected_image (3).jpg,1
dataset\SHIPPER\GESU2237850_130805_03.jpg,1
dataset\CARRIER\278_selected_image.jpg,0
dataset\CARRIER\2230_selected_image.jpg,0
dataset\SHIPPER\1015_selected_image (2).jpg,1
dataset\CARRIER\437_selected_image.jpg,0
dataset\CARRIER\XINU8200557-A.jpg,0
dataset\SHIPPER\493_selected_image.jpg,1
dataset\CARRIER\2080_selected_image.jpg,0
dataset\SHIPPER\714_selected_image.jpg,1
dataset\CARRIER\1278_selected_image (2).jpg,0
dataset\CARRIER\1061_selected_image (3).jpg,0
dataset\CARRIER\1194_selected_image.jpg,0
dataset\SHIPPER\2337_selected_image.jpg,1
dataset\CARRIER\CRXU1608077_140609_03.jpg,0
dataset\CARRIER\1419_selected_image (2).jpg,0
dataset\SHIPPER\986_selected_image.jpg,1
dataset\CARRIER\GESU1405667_140219_03.jpg,0
dataset\SHIPPER\GESU 3902831-1.JPG,1
dataset\SHIPPER\1179_selected_image (2).jpg,1
dataset\SHIPPER\2240_selected_image.jpg,1
dataset\CARRIER\368_selected_image (4).jpg,0
dataset\CARRIER\854_selected_image (4).jpg,0
dataset\SHIPPER\GESU3584535_130430_03.jpg,1
dataset\SHIPPER\340_selected_image (3).jpg,1
dataset\CARRIER\1539_selected_image.jpg,0
dataset\SHIPPER\KWLU2092448_130603_05.jpg,1
dataset\SHIPPER\555_selected_image.jpg,1
dataset\SHIPPER\XINU4026658_130805_01.jpg,1
dataset\SHIPPER\1855_selected_image.jpg,1
dataset\CARRIER\273_selected_image (2).jpg,0
dataset\CARRIER\TEMU2420939-2.jpg,0
dataset\SHIPPER\368_selected_image (2).jpg,1
